Time;N1_i3;N1_ai3;N1_i1;N1_ai1;N1_P4;N1_Q4;N1_P3;N1_Q3;N1_i2;N1_ai2;N1_i4;N1_ai4;N1_P1;N1_Q1;N1_P2;N1_Q2;N1_r;N1_u;N1_au;N1_f;N1_i3;N1_ai3;N1_i1;N1_ai1;N1_i2;N1_ai2;N1_i4;N1_ai4;N1_u;N1_au;N4_i2;N4_ai2;N4_i3;N4_ai3;N4_i4;N4_ai4;N4_i1;N4_ai1;N4_u;N4_au;N2_i1;N2_ai1;N2_i5;N2_ai5;N2_i6;N2_ai6;N2_i4;N2_ai4;N2_i3;N2_ai3;N2_i2;N2_ai2;N2_u;N2_au;N10_u;N10_au;N10_i1;N10_ai1;N10_i2;N10_ai2;N10_i4;N10_ai4;N10_i3;N10_ai3
2017-01-01 00:00:00.720;673.351868;-102.258419;142.671248;108.434949;112062256.800000;22517921.720000;210574.502200;210574.502200;692.060134;109.485778;162.683896;-76.514300;-99601739.530000;-10739299.610000;-484216067.800000;-45799954.220000;0.045001;405794.272300;-65.112379;49.993147;673.351867;-102.258419;142.671248;108.434949;692.060134;109.485778;162.683896;-76.514300;405794.272329;-65.112379;97.926235;-17.947106;103.320226;-14.784908;1007.590297;133.857299;599.107498;-50.018654;409717.692590;-58.320714;257.114922;-45.969457;48.060175;-135.246963;48.785757;-135.364936;67.866256;-63.324339;589.568080;123.713757;256.467197;-42.639102;409776.672681;-61.902877;116409.655909;-74.471166;124.110587;99.307718;13.244730;-46.680568;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:00.740;673.227706;-102.209690;142.857617;108.657888;112273197.500000;22623392.080000;210574.502200;210574.502200;692.612523;109.469610;162.934755;-76.588413;-100022888.500000;-10318150.610000;-484637216.800000;-45378805.220000;-0.035001;405896.170400;-65.174598;49.992384;673.227706;-102.209690;142.857617;108.657888;692.612523;109.469610;162.934755;-76.588413;405896.170338;-65.174598;97.647572;-18.000075;103.036993;-14.826480;1007.607162;133.810191;599.556579;-50.054631;409753.775444;-58.375962;257.114922;-45.969457;48.164308;-135.369645;48.785757;-135.364936;68.128161;-63.434949;589.893129;123.658500;256.467197;-42.639102;409837.368781;-61.957692;116406.421015;-74.476897;124.704713;99.412186;13.244730;-46.680568;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:00.760;673.155033;-102.415212;142.305016;107.987335;111956786.400000;22728862.440000;210574.502200;210574.502200;692.402082;109.347249;162.690820;-76.726988;-99601739.530000;-11160448.620000;-484426642.300000;-46010528.730000;0.115002;405763.016000;-65.215273;49.992384;673.155033;-102.415212;142.305016;107.987335;692.402082;109.347249;162.690820;-76.726988;405763.015974;-65.215273;97.090498;-18.106923;102.470691;-14.910314;1007.017007;133.726970;599.368524;-50.076101;409668.063484;-58.427213;257.114922;-45.969457;48.060175;-135.246963;48.681631;-135.243810;68.131311;-63.985853;589.893129;123.658500;256.467197;-42.639102;409809.754589;-62.012183;116387.013963;-74.474244;125.397116;99.529375;13.244730;-46.680568;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:00.780;672.776502;-102.729066;142.331551;107.241459;111640375.400000;23045273.520000;210574.502200;210574.502200;692.471430;109.216834;162.414617;-76.916300;-99180590.520000;-12845044.630000;-484005493.200000;-46852826.730000;0.035001;405541.398500;-65.256374;49.995436;672.776502;-102.729066;142.331551;107.241459;692.471430;109.216834;162.414617;-76.916300;405541.398503;-65.256374;97.090498;-18.106923;102.470691;-14.910314;1006.833453;133.667780;599.442408;-50.154991;409624.168990;-58.469024;257.325631;-46.014795;47.852575;-135.000000;48.681631;-135.243810;67.612223;-64.323184;590.056641;123.579610;256.665732;-42.687211;409766.048192;-62.059182;116395.646452;-74.496004;126.233099;99.655317;12.949692;-46.002574;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:00.800;674.491201;-102.696165;143.624579;107.326137;111956786.400000;22939803.160000;210574.502200;210574.502200;693.301399;109.192927;162.699985;-76.939655;-100022888.500000;-12423895.630000;-484847791.300000;-46431677.730000;-0.195003;405611.277200;-65.328780;49.993147;674.491201;-102.696165;143.624579;107.326137;693.301399;109.192927;162.699985;-76.939655;405611.277200;-65.328780;97.181946;-18.271091;102.546462;-15.068488;1007.065159;133.609141;599.704863;-50.212347;409653.689883;-58.536633;257.325631;-46.014795;47.958948;-135.618721;48.787516;-135.608213;68.267224;-64.314661;590.138816;123.540182;256.864448;-42.735245;409774.191422;-62.116283;116421.140757;-74.532399;127.303020;99.782407;12.788485;-46.160262;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:00.820;674.749722;-102.793240;143.065342;107.396020;112062256.800000;23045273.520000;210574.502200;210574.502200;693.662532;109.131310;162.919544;-77.063301;-100022888.500000;-12423895.630000;-485058365.800000;-46431677.730000;0.065001;405609.659000;-65.396495;49.991621;674.749722;-102.793240;143.065342;107.396020;693.662532;109.131310;162.919544;-77.063301;405609.659003;-65.396495;96.903799;-18.325397;102.263604;-15.111160;1006.681922;133.537848;599.742643;-50.251764;409657.401501;-58.588979;257.333302;-46.107027;47.958948;-135.618721;48.583024;-135.855097;68.658350;-64.200305;590.059622;123.477044;256.649347;-42.779628;409782.741550;-62.173383;116409.589865;-74.567854;128.230398;99.897787;12.560321;-45.738307;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:00.840;675.141132;-102.938711;142.549677;106.721802;111851316.100000;23045273.520000;210574.502200;210574.502200;693.556303;109.031918;162.711392;-77.152295;-99601739.530000;-13266193.640000;-484637216.800000;-46852826.730000;0.075001;405458.033600;-65.429842;49.993147;675.141132;-102.938711;142.549676;106.721802;693.556303;109.031918;162.711392;-77.152295;405458.033574;-65.429842;96.533765;-18.215004;101.980802;-15.154068;1006.289242;133.490082;599.819056;-50.330583;409627.577259;-58.638435;257.341640;-46.199253;47.854368;-135.496055;48.478020;-135.734521;68.531353;-64.420821;590.470310;123.382580;256.833038;-42.919954;409739.981103;-62.220401;116429.945212;-74.591183;129.256411;100.024436;12.302411;-46.055329;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:00.860;673.692112;-103.069318;141.988624;106.789830;111851316.100000;22939803.160000;210574.502200;210574.502200;693.642488;108.978274;162.568583;-77.140816;-99180590.520000;-13266193.640000;-484847791.300000;-47063401.240000;-0.055001;405503.477500;-65.469754;49.994673;673.692112;-103.069318;141.988624;106.789830;693.642488;108.978274;162.568583;-77.140816;405503.477543;-65.469754;96.255529;-18.269514;101.621655;-15.037816;1005.897262;133.442279;600.044588;-50.348440;409618.678054;-58.683158;257.544500;-46.152214;47.958948;-135.618721;48.583024;-135.855097;68.405376;-64.642152;590.470310;123.382580;257.063344;-42.783206;409767.730618;-62.272592;116418.179100;-74.612207;130.237984;100.152639;12.332863;-45.300762;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:00.880;674.966183;-103.095273;142.549677;106.721802;111745845.700000;22939803.160000;210574.502200;210574.502200;694.101442;108.939677;162.568583;-77.140816;-99180590.520000;-13266193.640000;-485058365.800000;-46852826.730000;0.035001;405466.927200;-65.535167;49.994673;674.966183;-103.095273;142.549676;106.721802;694.101442;108.939677;162.568583;-77.140816;405466.927180;-65.535167;96.347770;-18.434949;101.698059;-15.197215;1005.920128;133.395099;600.122393;-50.427206;409623.346691;-58.735506;257.350645;-46.291474;48.063747;-135.740852;48.583024;-135.855097;68.795716;-64.526165;590.637731;123.303845;256.833038;-42.919954;409707.124195;-62.324536;116407.496240;-74.631324;131.015565;100.234119;12.171234;-45.457137;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:00.900;675.404487;-103.035598;142.719366;106.947081;111956786.400000;22834332.800000;210574.502200;210574.502200;694.378548;108.931831;162.711392;-77.152295;-99601739.530000;-12845044.630000;-485479514.800000;-46431677.730000;-0.055001;405535.945400;-65.595012;49.993147;675.404487;-103.035598;142.719366;106.947081;694.378548;108.931831;162.711392;-77.152295;405535.945345;-65.595012;96.347770;-18.434949;101.698059;-15.197215;1006.156736;133.336471;600.161720;-50.466582;409607.799607;-58.792599;257.350645;-46.291474;48.066871;-135.987760;48.379441;-136.104065;68.795716;-64.526165;590.721859;123.264495;257.032626;-42.967777;409753.948351;-62.371809;116410.613219;-74.648195;131.854864;100.350216;12.171234;-45.457137;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:00.920;675.536889;-103.084013;142.719366;106.947081;111956786.400000;22728862.440000;210574.502200;210574.502200;694.837881;108.893305;162.711392;-77.152295;-99601739.530000;-12423895.630000;-485900663.800000;-46221103.230000;0.005000;405605.405900;-65.654837;49.992384;675.536889;-103.084013;142.719366;106.947081;694.837881;108.893305;162.711392;-77.152295;405605.405925;-65.654837;96.347770;-18.434949;101.698059;-15.197215;1005.767009;133.288601;600.201331;-50.505952;409681.087910;-58.850688;257.562495;-46.336505;47.965211;-136.113601;48.590973;-136.343578;69.060310;-64.630702;590.645795;123.201382;257.018268;-43.060078;409799.488107;-62.431473;116402.400801;-74.677927;132.596355;100.452577;12.073739;-45.000000;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:00.940;676.944178;-103.158170;143.110929;106.654306;111851316.100000;22834332.800000;210574.502200;210574.502200;695.108397;108.809126;162.646501;-77.252913;-99601739.530000;-12845044.630000;-485900663.800000;-46642252.230000;0.065001;405530.663000;-65.705421;49.993147;676.944178;-103.158170;143.110929;106.654306;695.108397;108.809126;162.646500;-77.252913;405530.662990;-65.705421;96.347770;-18.434949;101.698059;-15.197215;1005.377984;133.240695;600.055101;-50.566916;409707.343116;-58.898276;257.148300;-46.338659;47.965211;-136.113601;48.590973;-136.343578;69.325132;-64.734441;590.485426;123.177597;256.604197;-43.056947;409793.427137;-62.481079;116374.768207;-74.727660;133.349861;100.472853;12.009175;-44.691131;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:00.960;677.514738;-103.146890;143.279954;106.878784;111956786.400000;22728862.440000;210574.502200;210574.502200;695.663053;108.793567;162.646501;-77.252913;-100022888.500000;-12423895.630000;-486321812.800000;-46221103.230000;-0.075001;405581.050700;-65.757816;49.993147;677.514738;-103.146890;143.279954;106.878784;695.663053;108.793567;162.646500;-77.252913;405581.050719;-65.757816;96.347770;-18.434949;101.698059;-15.197215;1005.604307;133.205665;600.321863;-50.624032;409645.440559;-58.944885;257.381658;-46.568092;47.762589;-136.366885;48.489969;-136.468801;69.450677;-64.515873;590.655749;123.098923;256.790929;-43.197096;409787.673355;-62.530687;116389.301573;-74.799495;134.181853;100.566222;11.750046;-45.000000;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:00.980;677.782236;-103.243356;143.672378;106.587339;111956786.400000;22728862.440000;210574.502200;210574.502200;696.029372;108.732369;162.757144;-77.314586;-100022888.500000;-12845044.630000;-486532387.300000;-46221103.230000;0.005000;405546.828300;-65.823241;49.992384;677.782236;-103.243356;143.672378;106.587339;696.029372;108.732369;162.757144;-77.314586;405546.828233;-65.823241;96.069888;-18.490200;101.415373;-15.240602;1005.443714;133.122703;600.815893;-50.698799;409665.393140;-59.004841;257.795811;-46.565572;47.762589;-136.366885;48.389197;-136.594546;69.060310;-64.630702;591.232476;123.028628;257.192352;-43.292251;409780.913234;-62.592698;116372.908068;-74.867170;134.873659;100.550966;11.847552;-44.530373;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.000;679.762138;-103.305561;144.234022;106.520892;112062256.800000;22728862.440000;210574.502200;210574.502200;696.767838;108.686345;162.867976;-77.376175;-100865186.500000;-13266193.640000;-487164110.800000;-46221103.230000;0.005000;405493.133000;-65.881270;49.993147;679.762138;-103.305561;144.234022;106.520892;696.767838;108.686345;162.867976;-77.376175;405493.133071;-65.881270;95.885678;-18.711738;101.210366;-15.444213;1005.685213;133.064111;600.857175;-50.738111;409638.136331;-59.054325;257.795811;-46.565572;47.767979;-136.615288;48.389197;-136.594546;69.325132;-64.734441;591.318551;122.989357;257.192352;-43.292251;409757.620600;-62.647236;116368.346849;-74.936410;135.295452;100.557135;11.685487;-44.682575;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.020;653.286726;-104.385224;132.639075;105.632497;106261387.000000;24838269.630000;210574.502200;210574.502200;674.751562;107.302085;155.463317;-79.632382;-92442206.450000;-12423895.630000;-470949874.100000;-51485465.780000;-0.775012;405412.712800;-66.434030;49.989332;653.286726;-104.385224;132.639075;105.632497;674.751562;107.302085;155.463317;-79.632382;405412.712730;-66.434030;88.484105;107.535089;35.112451;-17.981430;512.575612;125.579552;433.730520;-56.041595;397460.042328;-63.292998;209.546897;-48.173546;52.997832;-153.930697;53.720429;-154.133643;37.431301;-96.290671;430.080447;115.413006;208.811235;-45.000000;409383.699700;-63.610013;116364.997796;-75.003741;135.745499;100.521734;11.621291;-44.361633;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.040;612.980241;-105.524111;99.780284;102.893744;99827695.120000;25998443.580000;210574.502200;210574.502200;657.782560;106.029520;146.417293;-82.064450;-69700160.220000;-11581597.620000;-460421149.000000;-52748912.790000;-5.275080;406914.060700;-67.436642;49.919141;612.980241;-105.524111;99.780284;102.893744;657.782560;106.029520;146.417293;-82.064450;406914.060709;-67.436642;267.686740;118.500362;0.000000;0.000000;0.585920;-90.000000;268.920844;-62.067035;399904.444108;-72.521360;154.604071;-46.689198;58.378115;-165.022279;59.238258;-164.657900;33.290621;-155.013567;271.426610;105.911418;153.833851;-42.684720;411759.310413;-65.199219;116355.585119;-75.082575;135.953881;100.466184;11.621291;-44.361633;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.060;603.144855;-105.899523;87.104757;100.856413;99616754.410000;25787502.860000;210574.502200;210574.502200;660.639415;105.879085;146.008160;-82.390163;-60434882.120000;-11581597.620000;-462948043.000000;-50853742.280000;3.825058;407143.795700;-67.842463;49.906170;603.144856;-105.899523;87.104757;100.856413;660.639415;105.879085;146.008160;-82.390163;407143.795670;-67.842463;270.289221;116.870552;0.000000;0.000000;0.000000;0.000000;271.601729;-63.821890;399493.324996;-75.245432;148.581560;-46.517943;57.252884;-161.657763;58.180410;-161.200115;32.870321;-143.334365;273.681250;105.776904;148.272784;-42.357455;411840.730940;-65.665675;116345.932274;-75.177779;136.133947;100.452185;11.556012;-44.679019;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.080;595.580768;-105.813771;77.736815;99.107334;99511284.050000;25787502.860000;210574.502200;210574.502200;662.773166;106.063675;145.882461;-82.325520;-53275349.050000;-12002746.620000;-464632639.000000;-49800869.760000;1.065016;407101.685900;-67.797840;49.962629;595.580768;-105.813771;77.736815;99.107334;662.773166;106.063675;145.882461;-82.325520;407101.685976;-67.797840;274.419715;119.904204;0.000000;0.000000;0.414308;-135.000000;275.414343;-60.844763;399131.643405;-72.915904;145.232833;-45.899004;56.633230;-158.611377;57.558440;-158.658896;33.357584;-133.932500;277.187228;106.328028;144.764932;-42.211292;411795.065218;-65.426302;116340.101367;-75.289861;136.211292;100.309152;11.459866;-44.190791;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.100;589.382091;-105.984516;69.624659;96.766175;99511284.050000;25787502.860000;210574.502200;210574.502200;664.905943;106.063295;145.824426;-82.496634;-47800411.990000;-12423895.630000;-466106660.600000;-48747997.250000;0.095001;407029.058500;-67.956439;49.972547;589.382091;-105.984516;69.624659;96.766175;664.905943;106.063295;145.824427;-82.496634;407029.058476;-67.956439;278.253710;120.425784;0.000000;0.000000;0.655078;-116.565051;279.325031;-60.396737;398854.779392;-72.832115;141.703029;-45.670096;56.531602;-156.158102;57.319928;-156.186176;34.296346;-124.911830;280.692068;106.430037;141.258070;-42.057872;411744.780503;-65.574778;116344.380583;-75.407294;136.170517;100.214400;11.459866;-44.190791;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.120;582.391136;-106.301708;61.659215;93.814075;99405813.690000;25787502.860000;210574.502200;210574.502200;666.715430;105.966145;145.749072;-82.724995;-41483176.930000;-13266193.640000;-467580682.100000;-47905699.240000;-0.075001;407047.561700;-68.174221;49.971021;582.391136;-106.301708;61.659215;93.814075;666.715430;105.966145;145.749072;-82.724995;407047.561640;-68.174221;282.323623;120.423343;0.000000;0.000000;0.292960;-90.000000;283.105637;-60.490449;398617.250513;-73.316323;137.974519;-45.688204;56.271393;-153.568350;57.057674;-153.632293;36.035271;-115.523425;284.395513;106.456156;137.316699;-42.059900;411617.632607;-65.815187;116353.929522;-75.531472;135.888713;100.098546;11.491092;-45.000000;0.032369;45.000000;0.032369;45.000000
2017-01-01 00:00:01.140;574.190175;-106.419236;53.319630;90.000000;99300343.330000;25682032.500000;210574.502200;210574.502200;668.526825;105.869521;145.530663;-82.946514;-35165941.860000;-13266193.640000;-468844129.100000;-46852826.730000;-0.085001;407050.423100;-68.414804;49.969495;574.190175;-106.419236;53.319630;90.000000;668.526825;105.869521;145.530663;-82.946514;407050.423157;-68.414804;285.992588;120.400078;0.292960;-90.000000;0.000000;0.000000;286.886979;-60.581690;398422.185037;-73.896691;133.615777;-45.266490;56.269868;-150.699120;57.123632;-150.674260;39.654709;-107.631790;287.901437;106.554051;133.225634;-41.612613;411526.070772;-66.087706;116345.509226;-75.651249;135.583728;99.925055;11.491092;-45.000000;0.032369;45.000000;0.032369;45.000000
